"history.ID","sites.sitename","plot.name","plot.area","event.sequence","date","date.loc","hist.cat","hist.type","est.regrowth.assumed.same.year","level","units","percent.mortality","hist.notes","plothistory.ID.v1","NEW_RECORD","GROA.site.ID"
5537.03,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 2001 1","0.01",3,"2001","8","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #18, plot.id #99",NA,TRUE,18
5538.01,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 2000 1","0.01",1,"2000","8","Disturbance","Grazed",NA,"NAC",NA,"100","GROA site.id #18, plot.id #100",NA,TRUE,18
5538.02,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 2000 1","0.01",2,"2000","8","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #18, plot.id #100",NA,TRUE,18
5538.03,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 2000 1","0.01",3,"2000","8","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #18, plot.id #100",NA,TRUE,18
5539.01,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1998 1","0.01",1,"1998","8","Disturbance","Grazed",NA,"NAC",NA,"100","GROA site.id #18, plot.id #101",NA,TRUE,18
5539.02,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1998 1","0.01",2,"1998","8","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #18, plot.id #101",NA,TRUE,18
5539.03,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1998 1","0.01",3,"1998","8","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #18, plot.id #101",NA,TRUE,18
5540.01,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1997 1","0.01",1,"1997","8","Disturbance","Grazed",NA,"NAC",NA,"100","GROA site.id #18, plot.id #102",NA,TRUE,18
5540.02,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1997 1","0.01",2,"1997","8","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #18, plot.id #102",NA,TRUE,18
5540.03,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1997 1","0.01",3,"1997","8","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #18, plot.id #102",NA,TRUE,18
5541.01,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1996 1","0.01",1,"1996","8","Disturbance","Grazed",NA,"NAC",NA,"100","GROA site.id #18, plot.id #103",NA,TRUE,18
5541.02,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1996 1","0.01",2,"1996","8","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #18, plot.id #103",NA,TRUE,18
5541.03,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1996 1","0.01",3,"1996","8","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #18, plot.id #103",NA,TRUE,18
5542.01,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1991 1","0.01",1,"1991","8","Disturbance","Grazed",NA,"NAC",NA,"100","GROA site.id #18, plot.id #104",NA,TRUE,18
5542.02,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1991 1","0.01",2,"1991","8","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #18, plot.id #104",NA,TRUE,18
5542.03,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1991 1","0.01",3,"1991","8","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #18, plot.id #104",NA,TRUE,18
5543.01,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1989 1","0.01",1,"1989","8","Disturbance","Grazed",NA,"NAC",NA,"100","GROA site.id #18, plot.id #105",NA,TRUE,18
5543.02,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1989 1","0.01",2,"1989","8","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #18, plot.id #105",NA,TRUE,18
5543.03,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1989 1","0.01",3,"1989","8","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #18, plot.id #105",NA,TRUE,18
5544.01,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 2001 6","0.01",1,"2001","8","Disturbance","Grazed",NA,"NAC",NA,"100","GROA site.id #18, plot.id #1775",NA,TRUE,18
5544.02,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 2001 6","0.01",2,"2001","8","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #18, plot.id #1775",NA,TRUE,18
5544.03,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 2001 6","0.01",3,"2001","8","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #18, plot.id #1775",NA,TRUE,18
5545.01,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1989 5","0.01",1,"1989","8","Disturbance","Grazed",NA,"NAC",NA,"100","GROA site.id #18, plot.id #1776",NA,TRUE,18
5545.02,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1989 5","0.01",2,"1989","8","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #18, plot.id #1776",NA,TRUE,18
5545.03,"Chamela-Cuixmala","regrowth stand regenerating via spontaneous natural regeneration established around 1989 5","0.01",3,"1989","8","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #18, plot.id #1776",NA,TRUE,18
5546.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3886","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9217",NA,TRUE,22
5546.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3886","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9217",NA,TRUE,22
5546.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3886","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9217",NA,TRUE,22
5547.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3887","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9218",NA,TRUE,22
5547.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3887","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9218",NA,TRUE,22
5547.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3887","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9218",NA,TRUE,22
5548.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3888","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9219",NA,TRUE,22
5548.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3888","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9219",NA,TRUE,22
5548.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3888","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9219",NA,TRUE,22
5549.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3889","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9220",NA,TRUE,22
5549.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3889","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9220",NA,TRUE,22
5549.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3889","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9220",NA,TRUE,22
5550.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3890","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9221",NA,TRUE,22
5550.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3890","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9221",NA,TRUE,22
5550.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3890","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9221",NA,TRUE,22
5551.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3891","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9222",NA,TRUE,22
5551.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3891","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9222",NA,TRUE,22
5551.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3891","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9222",NA,TRUE,22
5552.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3892","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9223",NA,TRUE,22
5552.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3892","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9223",NA,TRUE,22
5552.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3892","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9223",NA,TRUE,22
5553.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3893","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9224",NA,TRUE,22
5553.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3893","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9224",NA,TRUE,22
5553.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3893","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9224",NA,TRUE,22
5554.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3894","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9225",NA,TRUE,22
5554.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3894","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9225",NA,TRUE,22
5554.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3894","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9225",NA,TRUE,22
5555.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3895","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9226",NA,TRUE,22
5555.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3895","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9226",NA,TRUE,22
5555.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3895","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9226",NA,TRUE,22
5556.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3896","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9227",NA,TRUE,22
5556.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3896","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9227",NA,TRUE,22
5556.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3896","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9227",NA,TRUE,22
5557.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3897","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9228",NA,TRUE,22
5557.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3897","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9228",NA,TRUE,22
5557.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3897","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9228",NA,TRUE,22
5558.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3898","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9229",NA,TRUE,22
5558.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3898","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9229",NA,TRUE,22
5558.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3898","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9229",NA,TRUE,22
5559.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3899","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9230",NA,TRUE,22
5559.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3899","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9230",NA,TRUE,22
5559.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3899","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9230",NA,TRUE,22
5560.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3900","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9231",NA,TRUE,22
5560.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3900","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9231",NA,TRUE,22
5560.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3900","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9231",NA,TRUE,22
5561.01,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3901","NAC",1,"NAC","9","Disturbance","Shifting cultivation",NA,"NAC",NA,"100","GROA site.id #22, plot.id #9232",NA,TRUE,22
5561.02,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3901","NAC",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #22, plot.id #9232",NA,TRUE,22
5561.03,"El Ocote biosphere preserve","regrowth stand regenerating via spontaneous natural regeneration 3901","NAC",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #22, plot.id #9232",NA,TRUE,22
