"","measurement.id","plot.id","site.id","study.id","citations.title","sites.sitename","refor.type","species","prior","prior.duration","stand.age","date","n","sub_n","plot.size","variables.name","mean_ha","covar_1","coV1_value","covar_2","coV2_value","covar_3","coV3_value","density","sand.silt.clay","pH","allometry","measurements.notes","X"
"705",12865,8783,51,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","El Carite","SNR","","PA","cane/coffee abandoned, then pasture",37,NA,1,NA,0.05,"aboveground_biomass",112.9127625,"min_dbh",5,"",NA,"","",9422,"",NA,"biome-specific","data from Poorter, averaged density",NA
"706",12866,8784,51,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","El Carite","SNR","","PA","cane/coffee abandoned, then pasture",51,NA,1,NA,0.05,"aboveground_biomass",165.6798341,"min_dbh",5,"",NA,"","",6588,"",NA,"biome-specific","data from Poorter, averaged density",NA
"707",12867,8785,51,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","El Carite","SNR","","PA","cane/coffee abandoned, then pasture",51,NA,1,NA,0.05,"aboveground_biomass",106.336721,"min_dbh",5,"",NA,"","",6588,"",NA,"biome-specific","data from Poorter, averaged density",NA
"708",12868,8786,51,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","El Carite","SNR","","PA","cane/coffee abandoned, then pasture",52,NA,1,NA,0.05,"aboveground_biomass",221.2723415,"min_dbh",5,"",NA,"","",6588,"",NA,"biome-specific","data from Poorter, averaged density",NA
"709",12869,8787,51,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","El Carite","SNR","","PA","cane/coffee abandoned, then pasture",52,NA,1,NA,0.05,"aboveground_biomass",256.774433,"min_dbh",5,"",NA,"","",6588,"",NA,"biome-specific","data from Poorter, averaged density",NA
"710",12870,8788,51,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","El Carite","SNR","","PA","cane/coffee abandoned, then pasture",75,NA,1,NA,0.05,"aboveground_biomass",220.7022559,"min_dbh",5,"",NA,"","",4193,"",NA,"biome-specific","data from Poorter, averaged density",NA
"711",12871,8789,51,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","El Carite","SNR","","PA","cane/coffee abandoned, then pasture",76,NA,1,NA,0.05,"aboveground_biomass",224.1771611,"min_dbh",5,"",NA,"","",4193,"",NA,"biome-specific","data from Poorter, averaged density",NA
"712",12872,8790,51,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","El Carite","SNR","","PA","cane/coffee abandoned, then pasture",76,NA,1,NA,0.05,"aboveground_biomass",344.0103249,"min_dbh",5,"",NA,"","",4193,"",NA,"biome-specific","data from Poorter, averaged density",NA
"713",12873,8791,51,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","El Carite","SNR","","PA","cane/coffee abandoned, then pasture",76,NA,1,NA,0.05,"aboveground_biomass",247.1590361,"min_dbh",5,"",NA,"","",4193,"",NA,"biome-specific","data from Poorter, averaged density",NA
"714",12874,8792,51,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","El Carite","SNR","","PA","cane/coffee abandoned, then pasture",76,NA,1,NA,0.05,"aboveground_biomass",251.6430781,"min_dbh",5,"",NA,"","",4193,"",NA,"biome-specific","data from Poorter, averaged density",NA
"715",12875,8793,51,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","El Carite","SNR","","PA","cane/coffee abandoned, then pasture",76,NA,1,NA,0.05,"aboveground_biomass",161.2729835,"min_dbh",5,"",NA,"","",4193,"",NA,"biome-specific","data from Poorter, averaged density",NA
"716",12876,8794,51,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","El Carite","SNR","","PA","cane/coffee abandoned, then pasture",76,NA,1,NA,0.05,"aboveground_biomass",131.6831657,"min_dbh",5,"",NA,"","",4193,"",NA,"biome-specific","data from Poorter, averaged density",NA
"717",12877,8795,51,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","El Carite","SNR","","PA","cane/coffee abandoned, then pasture",77,NA,1,NA,0.05,"aboveground_biomass",289.9771844,"min_dbh",5,"",NA,"","",5706,"",NA,"biome-specific","data from Poorter, averaged density",NA
"718",3462,2694,54,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Surutu_S10","SNR","","SC","3 cycles, 1 yr rice cultivation, 5-8 fallow",8,1996,1,NA,0.1,"aboveground_biomass",3,"min_dbh",5,"",NA,"","",1832,"",NA,"biome-specific","",NA
"719",3460,2692,54,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Surutu_S7","SNR","","PA","3 cycles, 1 yr rice cultivation, 5-8 fallow; then continuous pasture more than 5 yrs",5,1996,1,NA,0.1,"aboveground_biomass",3.1,"min_dbh",5,"",NA,"","",2143,"",NA,"biome-specific","",NA
"720",3452,2684,54,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Surutu_S3","SNR","","SC","4+ cycles, 1 yr rice cultivation, 5-8 fallow",10,1996,1,NA,0.09,"aboveground_biomass",5.4,"min_dbh",5,"",NA,"","",1422,"",NA,"biome-specific","",NA
"721",3458,2690,54,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Surutu_S5","SNR","","SC","4+ cycles, 1 yr rice cultivation, 5-8 fallow",25,1996,1,NA,0.1,"aboveground_biomass",13.4,"min_dbh",5,"",NA,"","",1102,"",NA,"biome-specific","",NA
"722",3459,2691,54,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Surutu_S6","SNR","","SC","4+ cycles, 1 yr rice cultivation, 5-8 fallow",15,1996,1,NA,0.8,"aboveground_biomass",11.8,"min_dbh",5,"",NA,"","",1327,"",NA,"biome-specific","",NA
"723",3461,2693,54,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Surutu_S8","SNR","","SC","4+ cycles, 1 yr rice cultivation, 5-8 fallow",6,1996,1,NA,0.1,"aboveground_biomass",2.8,"min_dbh",5,"",NA,"","",1892,"",NA,"biome-specific","",NA
"724",3463,2695,54,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Surutu_S16","SNR","","SC","mature forest, cleared and cultivated manioc 1 yr only",8,1996,1,NA,0.1,"aboveground_biomass",3.3,"min_dbh",5,"",NA,"","",1832,"",NA,"biome-specific","",NA
"725",3464,2696,54,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Surutu_S17","SNR","","SC","mature forest, cleared and cultivated manioc 1 yr only",15,1996,1,NA,0.28,"aboveground_biomass",12.5,"min_dbh",5,"",NA,"","",1327,"",NA,"biome-specific","",NA
"726",3453,2685,54,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Surutu_S4","SNR","","SC","mature forest, cleared and cultivated rice 1 yr only",15,1996,1,NA,0.08,"aboveground_biomass",7.7,"min_dbh",5,"",NA,"","",1327,"",NA,"biome-specific","think this should be a square symbol",NA
"727",3454,2686,54,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Surutu_S12","SNR","","SC","mature forest, cleared and cultivated rice 1 yr only",20,1996,1,NA,0.1,"aboveground_biomass",8.5,"min_dbh",5,"",NA,"","",1387,"",NA,"biome-specific","",NA
"728",3455,2687,54,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Surutu_S13","SNR","","SC","mature forest, cleared and cultivated rice 1 yr only",4,1996,1,NA,0.1,"aboveground_biomass",2.3,"min_dbh",5,"",NA,"","",748,"",NA,"biome-specific","",NA
"729",3456,2688,54,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Surutu_S14","SNR","","SC","mature forest, cleared and cultivated rice 1 yr only",10,1996,1,NA,0.1,"aboveground_biomass",5,"min_dbh",5,"",NA,"","",1422,"",NA,"biome-specific","",NA
"730",3457,2689,54,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Surutu_S15","SNR","","SC","mature forest, cleared and cultivated rice 1 yr only",12,1996,1,NA,0.1,"aboveground_biomass",5.5,"min_dbh",5,"",NA,"","",1761,"",NA,"biome-specific","",NA
"731",3465,2697,54,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Surutu_S18","SNR","","SC","mature forest, cleared and cultivated rice 1 yr only",5,1996,1,NA,0.3,"aboveground_biomass",4.7,"min_dbh",5,"",NA,"","",2143,"",NA,"biome-specific","",NA
"732",3482,2714,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Janauaca_J7 or AM10_A8/A6","SNR","","PA","1 cycle, 1 yr manioc cultivation, 3 yr fallow; then continuous pasture more than 5 yrs",20,1995,1,NA,0.08,"aboveground_biomass",11.8,"min_dbh",5,"",NA,"","",3006,"",NA,"biome-specific","averaged plot size because data are indistinguishable in figure",NA
"733",3483,2715,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Janauaca_J9","SNR","","PA","1 cycle, 1 yr manioc cultivation, 3 yr fallow; then continuous pasture more than 5 yrs",10,1995,1,NA,0.1,"aboveground_biomass",4.2,"min_dbh",5,"",NA,"","",2846,"",NA,"biome-specific","",NA
"734",3484,2716,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Janauaca_J10","SNR","","PA","1 cycle, 1 yr manioc cultivation, 3 yr fallow; then continuous pasture more than 5 yrs",5,1995,1,NA,0.08,"aboveground_biomass",1.7,"min_dbh",5,"",NA,"","",2600,"",NA,"biome-specific","",NA
"735",3481,2713,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","AM10_A9 or Janauca_J6","SNR","","PA","1 cycle, 1 yr manioc cultivation, 5 yr fallow; then continuous pasture more than 5 yrs",15,1995,1,NA,0.08,"aboveground_biomass",17.9,"min_dbh",5,"",NA,"","",1950,"",NA,"biome-specific","averaged plot size because data are indistinguishable in figure",NA
"736",3479,2711,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Janauaca_J4","SNR","","SC","4 cycles, 1 yr manioc cultivation, 3 fallow",8,1995,1,NA,0.07,"aboveground_biomass",3.1,"min_dbh",5,"",NA,"","",4531,"",NA,"biome-specific","",NA
"737",3472,2704,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","AM10_A9 or Janauca_J6","SNR","","PA","continuous pasture more than 5 yrs",15,1995,3,NA,0.08,"aboveground_biomass",3.1,"min_dbh",5,"",NA,"","",1950,"",NA,"biome-specific","averaged plot size because data are indistinguishable in figure",NA
"738",3475,2707,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","AM10_A12","SNR","","PA","continuous pasture more than 5 yrs",7,1995,1,NA,0.08,"aboveground_biomass",7.2,"min_dbh",5,"",NA,"","",2209,"",NA,"biome-specific","",NA
"739",3476,2708,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Janauaca_J1","SNR","","PA","continuous pasture more than 5 yrs",30,1995,2,NA,0.1,"aboveground_biomass",13.1,"min_dbh",5,"",NA,"","",2370,"",NA,"biome-specific","",NA
"740",3467,2699,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","AM10_A3","SNR","","C","long term rice agriculture",4,1995,1,NA,0.07,"aboveground_biomass",0.2,"min_dbh",5,"",NA,"","",221,"",NA,"biome-specific","",NA
"741",3477,2709,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Janauaca_J2","SNR","","SC","mature forest, cleared and cultivated manioc 1 yr only",26,1995,1,NA,0.1,"aboveground_biomass",12,"min_dbh",5,"",NA,"","",1666,"",NA,"biome-specific","",NA
"742",3478,2710,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Janauaca_J3","SNR","","SC","mature forest, cleared and cultivated manioc 1 yr only",15,1995,1,NA,0.1,"aboveground_biomass",19.5,"min_dbh",5,"",NA,"","",1950,"",NA,"biome-specific","averaged plot size because data are indistinguishable in figure",NA
"743",3480,2712,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Janauaca_J5 or AM10_A5/A10/A11","SNR","","SC","mature forest, cleared and cultivated manioc 1 yr only",12,1995,1,NA,0.085,"aboveground_biomass",14.3,"min_dbh",5,"",NA,"","",2152,"",NA,"biome-specific","averaged plot size because data are indistinguishable in figure",NA
"744",3485,2717,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Janauaca_J11","SNR","","SC","mature forest, cleared and cultivated manioc 1 yr only",5,1995,1,NA,0.08,"aboveground_biomass",7.5,"min_dbh",5,"",NA,"","",2600,"",NA,"biome-specific","",NA
"745",3466,2698,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","AM10_A2","SNR","","SC","mature forest, cleared and cultivated rice 1 yr only",10,1995,1,NA,0.07,"aboveground_biomass",3.5,"min_dbh",5,"",NA,"","",2846,"",NA,"biome-specific","",NA
"746",3468,2700,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Janauaca_J5 or AM10_A5/A10/A11","SNR","","SC","mature forest, cleared and cultivated rice 1 yr only",12,1995,1,NA,0.085,"aboveground_biomass",7.8,"min_dbh",5,"",NA,"","",2152,"",NA,"biome-specific","averaged plot size because data are indistinguishable in figure",NA
"747",3469,2701,55,9825,"Secondary forest structure and biomass following short and extended land-use in central and southern Amazonia","Janauaca_J7 or AM10_A8/A6","SNR","","SC","mature forest, cleared and cultivated rice 1 yr only",20,1995,1,NA,0.08,"aboveground_biomass",20.7,"min_dbh",5,"",NA,"","",3006,"",NA,"biome-specific","averaged plot size because data are indistinguishable in figure",NA
