"measurement.ID","sites.sitename","plot.name","stand.age","dominant.life.form","dominant.veg","scientific.name","veg.notes","variable.name","date","date.loc","start.date","start.date.loc","end.date","end.date.loc","mean","n","stat.name","stat","area.sampled","notes","method.ID","allometry_1","allometry_2","min.dbh","depth","covariate_1","coV_1.value","covariate_2","coV_2.value","conflicts","R.group","S.group","D.group","D.precedence","conflict.type","conflicts.notes","citation.ID","loaded.from","source.notes","measurement.ID.v1","loaded.by","checked.ori.pub","ForC.investigator","required.citations","flag.suspicious","NEW_RECORD","coV1_value","coV_1.value.1","coV2_value"
18613,"Dubya","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,NA,"organic.layer_OM","NI",9,NA,9,NA,9,3.2,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18614,"Dubya","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,7155,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18615,"El Tanque","regrowth stand regenerating via spontaneous natural regeneration","28","woody","NAC",NA,NA,"biomass_ag_understory_OM","NI",9,NA,9,NA,9,19.8,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18616,"El Tanque","regrowth stand regenerating via spontaneous natural regeneration","28","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,18358,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18617,"El Tanque","regrowth stand regenerating via spontaneous natural regeneration","28","woody","NAC",NA,NA,"organic.layer_OM","NI",9,NA,9,NA,9,5.1,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18618,"El Tanque","regrowth stand regenerating via spontaneous natural regeneration","28","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,18358,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18619,"Santa Teresa","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,NA,"biomass_ag_understory_OM","NI",9,NA,9,NA,9,9.7,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18620,"Santa Teresa","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,8567,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18621,"Santa Teresa","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,NA,"organic.layer_OM","NI",9,NA,9,NA,9,5.7,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18622,"Santa Teresa","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,8567,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18623,"Chonco","regrowth stand regenerating via spontaneous natural regeneration","40","woody","NAC",NA,NA,"biomass_ag_understory_OM","NI",9,NA,9,NA,9,14.4,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18624,"Chonco","regrowth stand regenerating via spontaneous natural regeneration","40","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,5174,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18625,"Chonco","regrowth stand regenerating via spontaneous natural regeneration","40","woody","NAC",NA,NA,"organic.layer_OM","NI",9,NA,9,NA,9,3.5,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18626,"Chonco","regrowth stand regenerating via spontaneous natural regeneration","40","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,5174,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18627,"Yucal","regrowth stand regenerating via spontaneous natural regeneration","2","woody","NAC",NA,NA,"biomass_ag_understory_OM","NI",9,NA,9,NA,9,5.6,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18628,"Yucal","regrowth stand regenerating via spontaneous natural regeneration","2","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,5782,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18629,"Yucal","regrowth stand regenerating via spontaneous natural regeneration","2","woody","NAC",NA,NA,"organic.layer_OM","NI",9,NA,9,NA,9,2.2,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18630,"Yucal","regrowth stand regenerating via spontaneous natural regeneration","2","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,5782,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18631,"Chupadero","regrowth stand regenerating via spontaneous natural regeneration","6","woody","NAC",NA,NA,"biomass_ag_understory_OM","NI",9,NA,9,NA,9,10.1,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18632,"Chupadero","regrowth stand regenerating via spontaneous natural regeneration","6","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,5414,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18633,"Chupadero","regrowth stand regenerating via spontaneous natural regeneration","6","woody","NAC",NA,NA,"organic.layer_OM","NI",9,NA,9,NA,9,3.8,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18634,"Chupadero","regrowth stand regenerating via spontaneous natural regeneration","6","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,5414,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18635,"Lapas","regrowth stand regenerating via spontaneous natural regeneration","10","woody","NAC",NA,NA,"biomass_ag_understory_OM","NI",9,NA,9,NA,9,3.8,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18636,"Lapas","regrowth stand regenerating via spontaneous natural regeneration","10","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,6161,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18637,"Lapas","regrowth stand regenerating via spontaneous natural regeneration","10","woody","NAC",NA,NA,"organic.layer_OM","NI",9,NA,9,NA,9,0.8,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18638,"Lapas","regrowth stand regenerating via spontaneous natural regeneration","10","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,6161,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18639,"Hotel","regrowth stand regenerating via spontaneous natural regeneration","15","woody","NAC",NA,NA,"biomass_ag_understory_OM","NI",9,NA,9,NA,9,15.4,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18640,"Hotel","regrowth stand regenerating via spontaneous natural regeneration","15","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,4047,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18641,"Hotel","regrowth stand regenerating via spontaneous natural regeneration","15","woody","NAC",NA,NA,"organic.layer_OM","NI",9,NA,9,NA,9,2.1,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18642,"Hotel","regrowth stand regenerating via spontaneous natural regeneration","15","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,4047,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18643,"Luciano","regrowth stand regenerating via spontaneous natural regeneration","22","woody","NAC",NA,NA,"biomass_ag_understory_OM","NI",9,NA,9,NA,9,21.4,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18644,"Luciano","regrowth stand regenerating via spontaneous natural regeneration","22","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,5107,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18645,"Luciano","regrowth stand regenerating via spontaneous natural regeneration","22","woody","NAC",NA,NA,"organic.layer_OM","NI",9,NA,9,NA,9,0.9,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18646,"Luciano","regrowth stand regenerating via spontaneous natural regeneration","22","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,5107,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18647,"Cano","regrowth stand regenerating via spontaneous natural regeneration","3","woody","NAC",NA,NA,"biomass_ag_understory_OM","NI",9,NA,9,NA,9,8.9,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18648,"Cano","regrowth stand regenerating via spontaneous natural regeneration","3","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,10060,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18649,"Cano","regrowth stand regenerating via spontaneous natural regeneration","3","woody","NAC",NA,NA,"organic.layer_OM","NI",9,NA,9,NA,9,3.5,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18650,"Cano","regrowth stand regenerating via spontaneous natural regeneration","3","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,10060,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18651,"SAT 900","regrowth stand regenerating via spontaneous natural regeneration","6","woody","NAC",NA,NA,"biomass_ag_understory_OM","NI",9,NA,9,NA,9,10.3,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18652,"SAT 900","regrowth stand regenerating via spontaneous natural regeneration","6","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,12751,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18653,"SAT 900","regrowth stand regenerating via spontaneous natural regeneration","6","woody","NAC",NA,NA,"organic.layer_OM","NI",9,NA,9,NA,9,2.1,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18654,"SAT 900","regrowth stand regenerating via spontaneous natural regeneration","6","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,12751,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18655,"Con Permiso","regrowth stand regenerating via spontaneous natural regeneration","10","woody","NAC",NA,NA,"biomass_ag_understory_OM","NI",9,NA,9,NA,9,8.9,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18656,"Con Permiso","regrowth stand regenerating via spontaneous natural regeneration","10","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,10337,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","max_height","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
18657,"Con Permiso","regrowth stand regenerating via spontaneous natural regeneration","10","woody","NAC",NA,NA,"organic.layer_OM","NI",9,NA,9,NA,9,24.3,"1",NA,NA,"0.25","Biomass allometries: direct-harvest; biome-specific. 8 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cifuentes-Jara_2008_abae",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
